user_id,country,rec_item_1,rec_item_2,rec_item_3,rec_item_4,rec_item_5
14003.0,United Kingdom,85038,22328,84946,21915,21755
14004.0,United Kingdom,85038,22328,84946,21915,21755
14005.0,United Kingdom,85038,22328,84946,21915,21755
14006.0,United Kingdom,85038,22328,84946,21915,21755
14007.0,United Kingdom,85038,22328,84946,21915,21755
14008.0,United Kingdom,85038,22328,84946,21915,21755
14009.0,United Kingdom,85038,22328,84946,21915,21755
14010.0,United Kingdom,85038,22328,84946,21915,21755
14011.0,United Kingdom,85038,22328,84946,21915,21755
14012.0,United Kingdom,85038,22328,84946,21915,21755
14013.0,United Kingdom,85038,22328,84946,21915,21755
14014.0,United Kingdom,85038,22328,84946,21915,21755
14015.0,United Kingdom,85038,22328,84946,21915,21755
14016.0,EIRE,85038,22328,84946,21915,21755
14017.0,United Kingdom,85038,22328,84946,21915,21755
14018.0,United Kingdom,85038,22328,84946,21915,21755
14019.0,United Kingdom,85038,22328,84946,21915,21755
14020.0,United Kingdom,85038,22328,84946,21915,21755
14021.0,United Kingdom,85038,22328,84946,21915,21755
14022.0,United Kingdom,85038,22328,84946,21915,21755
14023.0,United Kingdom,85038,22328,84946,21915,21755
14024.0,United Kingdom,85038,22328,84946,21915,21755
14025.0,United Kingdom,85038,22328,84946,21915,21755
14026.0,United Kingdom,85038,22328,84946,21915,21755
14027.0,United Kingdom,85038,22328,84946,21915,21755
14028.0,United Kingdom,85038,22328,84946,21915,21755
14029.0,United Kingdom,22549,22548,22328,21915,21902
14030.0,United Kingdom,85038,22328,84946,21915,21755
14031.0,United Kingdom,85038,22328,84946,21915,21755
14032.0,United Kingdom,85038,22328,84946,21915,21755
14033.0,United Kingdom,85038,22328,84946,21915,21755
14034.0,United Kingdom,85038,22328,84946,21915,21755
14035.0,United Kingdom,85038,22328,84946,21915,21755
14036.0,United Kingdom,85038,22328,84946,21915,21755
14037.0,United Kingdom,85038,22328,84946,21915,21755
14038.0,United Kingdom,85038,22328,84946,21915,21755
14039.0,United Kingdom,85038,22328,84946,21915,21755
14040.0,United Kingdom,85038,22328,84946,21915,21755
14041.0,United Kingdom,85038,22328,84946,21915,21755
14042.0,United Kingdom,85038,22328,84946,21915,21755
14043.0,United Kingdom,85038,22328,84946,21915,21755
14044.0,United Kingdom,85038,22328,84946,21915,21755
14045.0,United Kingdom,85038,22328,84946,21915,21755
14046.0,United Kingdom,85038,22328,84946,21915,21755
14047.0,United Kingdom,85038,22328,84946,21915,21755
14048.0,United Kingdom,85038,22328,84946,21915,21755
14049.0,United Kingdom,85038,22328,84946,21915,21755
14050.0,United Kingdom,85038,22328,84946,21915,21755
14051.0,United Kingdom,85038,22328,84946,21915,21755
14052.0,United Kingdom,85038,22328,84946,21915,21755
14053.0,United Kingdom,85038,22328,84946,21915,21755
14054.0,United Kingdom,85038,22328,84946,21915,21755
14055.0,United Kingdom,85038,22328,84946,21915,21755
14056.0,United Kingdom,85038,22328,84946,21915,21755
14057.0,United Kingdom,85038,22328,84946,21915,21755
14058.0,United Kingdom,85038,22328,84946,21915,21755
14059.0,United Kingdom,85038,22328,84946,21915,21755
14060.0,United Kingdom,85038,22328,84946,21915,21755
14061.0,United Kingdom,85038,22328,84946,21915,21755
14062.0,United Kingdom,85038,22328,84946,21915,21755
14063.0,United Kingdom,85038,22328,84946,21915,21755
14064.0,United Kingdom,85038,22328,84946,21915,21755
14065.0,United Kingdom,85038,22328,84946,21915,21755
14066.0,United Kingdom,85038,22328,84946,21915,21755
14067.0,United Kingdom,85038,22328,84946,21915,21755
14068.0,United Kingdom,85038,22328,84946,21915,21755
14069.0,United Kingdom,85038,22328,84946,21915,21755
14070.0,United Kingdom,85038,22328,84946,21915,21755
14071.0,United Kingdom,85038,22328,84946,21915,21755
14072.0,United Kingdom,85038,22328,84946,21915,21755
14073.0,United Kingdom,85038,22328,84946,21915,21755
14074.0,United Kingdom,85038,22328,84946,21915,21755
14075.0,United Kingdom,85038,22328,84946,21915,21755
14076.0,United Kingdom,85038,22328,84946,21915,21755
14077.0,United Kingdom,85038,22328,84946,21915,21755
14078.0,United Kingdom,85038,22328,84946,21915,21755
14079.0,United Kingdom,85038,22328,84946,21915,21755
14080.0,United Kingdom,85038,22328,84946,21915,21755
14081.0,United Kingdom,85038,22328,84946,21915,21755
14082.0,United Kingdom,85038,22328,84946,21915,21755
14083.0,United Kingdom,85038,22328,84946,21915,21755
14084.0,United Kingdom,85038,22328,84946,21915,21755
14085.0,United Kingdom,85038,22328,84946,21915,21755
14086.0,United Kingdom,85038,22328,84946,21915,21755
14087.0,United Kingdom,85038,22328,84946,21915,21755
14088.0,United Kingdom,85038,22328,84946,21915,21755
14089.0,United Kingdom,85038,22328,84946,21915,21755
14090.0,United Kingdom,85038,22328,84946,21915,21755
14091.0,United Kingdom,85038,22328,84946,21915,21755
14092.0,United Kingdom,85038,22328,84946,21915,21755
14093.0,United Kingdom,85038,22328,84946,21915,21755
14094.0,United Kingdom,85038,22328,84946,21915,21755
14095.0,United Kingdom,85038,22328,84946,21915,21755
14096.0,United Kingdom,85038,22328,84946,21915,21755
14097.0,United Kingdom,85038,22328,84946,21915,21755
14098.0,United Kingdom,85038,22328,84946,21915,21755
14099.0,United Kingdom,85038,22328,84946,21915,21755
14100.0,United Kingdom,85038,22328,84946,21915,21755
14101.0,United Kingdom,85038,22328,84946,21915,21755
14102.0,United Kingdom,85038,22328,84946,21915,21755
14103.0,United Kingdom,85038,22328,84946,21915,21755
14104.0,United Kingdom,85038,22328,84946,21915,21755
14105.0,United Kingdom,85038,22328,84946,21915,21755
14106.0,United Kingdom,85038,22328,84946,21915,21755
14107.0,United Kingdom,85038,22328,84946,21915,21755
14108.0,United Kingdom,85038,22328,84946,21915,21755
14109.0,United Kingdom,85038,22328,84946,21915,21755
14110.0,United Kingdom,85038,22328,84946,21915,21755
14111.0,United Kingdom,85038,22328,84946,21915,21755
14112.0,United Kingdom,85038,22328,84946,21915,21755
14113.0,United Kingdom,85038,22328,84946,21915,21755
14114.0,United Kingdom,85038,22328,84946,21915,21755
14115.0,United Kingdom,85038,22328,84946,21915,21755
14116.0,United Kingdom,85038,22328,84946,21915,21755
14117.0,United Kingdom,85038,22328,84946,21915,21755
14118.0,United Kingdom,85038,22328,84946,21915,21755
14119.0,United Kingdom,85038,22328,84946,21915,21755
14121.0,United Kingdom,85038,22328,84946,21915,21755
14122.0,United Kingdom,85038,22328,84946,21915,21755
14123.0,United Kingdom,85038,22328,84946,21915,21755
14124.0,United Kingdom,85038,22328,84946,21915,21755
14125.0,United Kingdom,85038,22328,84946,21915,21755
14126.0,United Kingdom,85038,22328,84946,21915,21755
14127.0,United Kingdom,85038,22328,84946,21915,21755
14128.0,United Kingdom,85038,22328,84946,21915,21755
14129.0,United Kingdom,85038,22328,84946,21915,21755
14130.0,United Kingdom,85038,22328,84946,21915,21755
14131.0,United Kingdom,85038,22328,84946,21915,21755
14132.0,United Kingdom,85038,22328,84946,21915,21755
14133.0,United Kingdom,85038,22328,84946,21915,21755
14134.0,United Kingdom,85038,22328,84946,21915,21755
14135.0,United Kingdom,85038,22328,84946,21915,21755
14136.0,United Kingdom,85038,22328,84946,21915,21755
14137.0,United Kingdom,85038,22328,84946,21915,21755
14138.0,United Kingdom,85038,22328,84946,21915,21755
14139.0,United Kingdom,85038,22328,84946,21915,21755
14140.0,United Kingdom,85038,22328,84946,21915,21755
14141.0,United Kingdom,85038,22328,84946,21915,21755
14142.0,United Kingdom,85038,22328,84946,21915,21755
14143.0,United Kingdom,85038,22328,84946,21915,21755
14144.0,United Kingdom,85038,22328,84946,21915,21755
14145.0,United Kingdom,85038,22328,84946,21915,21755
14146.0,United Kingdom,85038,22328,84946,21915,21755
14147.0,United Kingdom,85038,22328,84946,21915,21755
14148.0,United Kingdom,85038,22328,84946,21915,21755
14149.0,United Kingdom,85038,22328,84946,21915,21755
14150.0,United Kingdom,85038,22328,84946,21915,21755
14151.0,United Kingdom,85038,22328,84946,21915,21755
14152.0,United Kingdom,85038,22328,84946,21915,21755
14153.0,United Kingdom,85038,22328,84946,21915,21755
14154.0,United Kingdom,85038,22328,84946,21915,21755
14155.0,United Kingdom,85038,22328,84946,21915,21755
14156.0,EIRE,85038,22328,84946,21915,21755
14157.0,United Kingdom,85038,22328,84946,21915,21755
14158.0,United Kingdom,85038,22328,84946,21915,21755
14159.0,United Kingdom,85038,22328,84946,21915,21755
14160.0,United Kingdom,85038,22328,84946,21915,21755
14161.0,United Kingdom,85038,22328,84946,21915,21755
14162.0,United Kingdom,85038,22328,84946,21915,21755
14163.0,United Kingdom,85038,22328,84946,21915,21755
14164.0,United Kingdom,85038,22328,84946,21915,21755
14165.0,United Kingdom,85038,22328,84946,21915,21755
14166.0,United Kingdom,85038,22328,84946,21915,21755
14167.0,United Kingdom,85038,22328,84946,21915,21755
14168.0,United Kingdom,85038,22328,84946,21915,21755
14169.0,United Kingdom,22549,22548,22328,21915,21902
14170.0,United Kingdom,85038,22328,84946,21915,21755
14171.0,United Kingdom,85038,22328,84946,21915,21755
14172.0,United Kingdom,85038,22328,84946,21915,21755
14173.0,United Kingdom,85038,22328,84946,21915,21755
14174.0,United Kingdom,85038,22328,84946,21915,21755
14175.0,United Kingdom,85038,22328,84946,21915,21755
14176.0,United Kingdom,85038,22328,84946,21915,21755
14177.0,United Kingdom,85038,22328,84946,21915,21755
14178.0,United Kingdom,85038,22328,84946,21915,21755
14179.0,United Kingdom,85038,22328,84946,21915,21755
14180.0,United Kingdom,85038,22328,84946,21915,21755
14181.0,United Kingdom,85038,22328,84946,21915,21755
14182.0,United Kingdom,85038,22328,84946,21915,21755
14183.0,United Kingdom,85038,22328,84946,21915,21755
14184.0,United Kingdom,85038,22328,84946,21915,21755
14185.0,United Kingdom,85038,22328,84946,21915,21755
14186.0,United Kingdom,85038,22328,84946,21915,21755
14187.0,United Kingdom,85038,22328,84946,21915,21755
14188.0,United Kingdom,85038,22328,84946,21915,21755
14189.0,United Kingdom,85038,22328,84946,21915,21755
14190.0,United Kingdom,85038,22328,84946,21915,21755
14191.0,United Kingdom,85038,22328,84946,21915,21755
14192.0,United Kingdom,85038,22328,84946,21915,21755
14193.0,United Kingdom,85038,22328,84946,21915,21755
14194.0,United Kingdom,85038,22328,84946,21915,21755
14195.0,United Kingdom,85038,22328,84946,21915,21755
14196.0,United Kingdom,85038,22328,84946,21915,21755
14197.0,United Kingdom,85038,22328,84946,21915,21755
14198.0,United Kingdom,85038,22328,84946,21915,21755
14199.0,United Kingdom,85038,22328,84946,21915,21755
14200.0,United Kingdom,85038,22328,84946,21915,21755
14201.0,United Kingdom,85038,22328,84946,21915,21755
14202.0,United Kingdom,85038,22328,84946,21915,21755
14203.0,United Kingdom,85038,22328,84946,21915,21755
14204.0,United Kingdom,85038,22328,84946,21915,21755
14205.0,United Kingdom,85038,22328,84946,21915,21755
14206.0,United Kingdom,85038,22328,84946,21915,21755
14207.0,United Kingdom,85038,22328,84946,21915,21755
14208.0,United Kingdom,85038,22328,84946,21915,21755
14209.0,United Kingdom,85038,22328,84946,21915,21755
14210.0,United Kingdom,85038,22328,84946,21915,21755
14211.0,United Kingdom,85038,22328,84946,21915,21755
14212.0,United Kingdom,85038,22328,84946,21915,21755
14213.0,United Kingdom,85038,22328,84946,21915,21755
14214.0,United Kingdom,85038,22328,84946,21915,21755
14215.0,United Kingdom,85038,22328,84946,21915,21755
14216.0,United Kingdom,85038,22328,84946,21915,21755
14217.0,United Kingdom,85038,22328,84946,21915,21755
14218.0,United Kingdom,85038,22328,84946,21915,21755
14219.0,United Kingdom,85038,22328,84946,21915,21755
14220.0,United Kingdom,85038,22328,84946,21915,21755
14221.0,United Kingdom,85038,22328,84946,21915,21755
14222.0,United Kingdom,85038,22328,84946,21915,21755
14223.0,United Kingdom,85038,22328,84946,21915,21755
14224.0,United Kingdom,85038,22328,84946,21915,21755
14225.0,United Kingdom,85038,22328,84946,21915,21755
14226.0,United Kingdom,85038,22328,84946,21915,21755
14227.0,United Kingdom,85038,22328,84946,21915,21755
14228.0,United Kingdom,85038,22328,84946,21915,21755
14229.0,United Kingdom,85038,22328,84946,21915,21755
14230.0,United Kingdom,85038,22328,84946,21915,21755
14231.0,United Kingdom,85038,22328,84946,21915,21755
14232.0,United Kingdom,85038,22328,84946,21915,21755
14233.0,United Kingdom,85038,22328,84946,21915,21755
14234.0,United Kingdom,85038,22328,84946,21915,21755
14235.0,United Kingdom,85038,22328,84946,21915,21755
14236.0,United Kingdom,85038,22328,84946,21915,21755
14237.0,United Kingdom,85038,22328,84946,21915,21755
14238.0,United Kingdom,85038,22328,84946,21915,21755
14239.0,United Kingdom,85038,22328,84946,21915,21755
14240.0,United Kingdom,85038,22328,84946,21915,21755
14241.0,United Kingdom,85038,22328,84946,21915,21755
14242.0,United Kingdom,85038,22328,84946,21915,21755
14243.0,United Kingdom,85038,22328,84946,21915,21755
14244.0,United Kingdom,85038,22328,84946,21915,21755
14245.0,United Kingdom,85038,22328,84946,21915,21755
14246.0,United Kingdom,85038,22328,84946,21915,21755
14247.0,United Kingdom,85038,22328,84946,21915,21755
14248.0,United Kingdom,85038,22328,84946,21915,21755
14249.0,United Kingdom,85038,22328,84946,21915,21755
14250.0,United Kingdom,85038,22328,84946,21915,21755
14251.0,United Kingdom,85038,22328,84946,21915,21755
14252.0,United Kingdom,85038,22328,84946,21915,21755
14253.0,United Kingdom,85038,22328,84946,21915,21755
14254.0,United Kingdom,85038,22328,84946,21915,21755
14255.0,United Kingdom,85038,22328,84946,21915,21755
14256.0,United Kingdom,85038,22328,84946,21915,21755
14257.0,United Kingdom,85038,22328,84946,21915,21755
14258.0,United Kingdom,85038,22328,84946,21915,21755
14259.0,United Kingdom,85038,22328,84946,21915,21755
14260.0,United Kingdom,85038,22328,84946,21915,21755
14261.0,United Kingdom,85038,22328,84946,21915,21755
14262.0,United Kingdom,85038,22328,84946,21915,21755
14263.0,United Kingdom,85038,22328,84946,21915,21755
14264.0,United Kingdom,85038,22328,84946,21915,21755
14265.0,Unspecified,85038,22328,84946,21915,21755
14266.0,United Kingdom,85038,22328,84946,21915,21755
14267.0,United Kingdom,85038,22328,84946,21915,21755
14268.0,United Kingdom,85038,22328,84946,21915,21755
14269.0,United Kingdom,85038,22328,84946,21915,21755
14270.0,United Kingdom,85038,22328,84946,21915,21755
14271.0,United Kingdom,85038,22328,84946,21915,21755
14272.0,United Kingdom,85038,22328,84946,21915,21755
14273.0,United Kingdom,85038,22328,84946,21915,21755
14274.0,United Kingdom,85038,22328,84946,21915,21755
14275.0,United Kingdom,85038,22328,84946,21915,21755
14276.0,United Kingdom,85038,22328,84946,21915,21755
14277.0,France,85038,22328,84946,21915,21755
14278.0,United Kingdom,22549,22548,22328,21915,22244
14279.0,United Kingdom,85038,22328,84946,21915,21755
14280.0,United Kingdom,85038,22328,84946,21915,21755
14281.0,United Kingdom,85038,22328,84946,21915,21755
14282.0,United Kingdom,85038,22328,84946,21915,21755
14283.0,United Kingdom,85038,22328,84946,21915,21755
14284.0,United Kingdom,85038,22328,84946,21915,21755
14285.0,United Kingdom,85038,22328,84946,21915,21755
14286.0,United Kingdom,85038,22328,84946,21915,21755
14287.0,United Kingdom,85038,22328,84946,21915,21755
14288.0,United Kingdom,85038,22328,84946,21915,21755
14289.0,United Kingdom,85038,22328,84946,21915,21755
14290.0,United Kingdom,22548,22328,22352,21915,22244
14291.0,United Kingdom,85038,22328,84946,21915,21755
14292.0,United Kingdom,85038,22328,84946,21915,21755
14293.0,United Kingdom,85038,22328,84946,21915,21755
14294.0,United Kingdom,85038,22328,84946,21915,21755
14295.0,United Kingdom,85038,22328,84946,21915,21755
14296.0,United Kingdom,85038,22328,84946,21915,21755
14297.0,United Kingdom,85038,22328,84946,21915,21755
14298.0,United Kingdom,85038,22328,84946,21915,21755
14299.0,United Kingdom,85038,22328,84946,21915,21755
14300.0,United Kingdom,85038,22328,84946,21915,21755
14301.0,United Kingdom,85038,22328,84946,21915,21755
14302.0,United Kingdom,85038,22328,84946,21915,21755
14303.0,United Kingdom,85038,22328,84946,21915,21755
14304.0,United Kingdom,85038,22328,84946,21915,21755
14305.0,United Kingdom,85038,22328,84946,21915,21755
14306.0,United Kingdom,85038,22328,84946,21915,21755
14307.0,United Kingdom,85038,22328,84946,21915,21755
14308.0,United Kingdom,85038,22328,84946,21915,21755
14309.0,United Kingdom,85038,22328,84946,21915,21755
14310.0,United Kingdom,85038,22328,84946,21915,21755
14311.0,United Kingdom,85038,22328,84946,21915,21755
14312.0,United Kingdom,85038,22328,84946,21915,21755
14314.0,United Kingdom,85038,22328,84946,21915,21755
14315.0,United Kingdom,85038,22328,84946,21915,21755
14316.0,United Kingdom,85038,22328,84946,21915,21755
14317.0,United Kingdom,85038,22328,84946,21915,21755
14318.0,United Kingdom,85038,22328,84946,21915,21755
14319.0,United Kingdom,85038,22328,84946,21915,21755
14320.0,United Kingdom,85038,22328,84946,21915,21755
14321.0,United Kingdom,85038,22328,84946,21915,21755
14322.0,United Kingdom,85038,22328,84946,21915,21755
14323.0,United Kingdom,85038,22328,84946,21915,21755
14324.0,United Kingdom,85038,22328,84946,21915,21755
14325.0,United Kingdom,85038,22328,84946,21915,21755
14326.0,United Kingdom,85038,22328,84946,21915,21755
14327.0,United Kingdom,85038,22328,84946,21915,21755
14328.0,United Kingdom,85038,22328,84946,21915,21755
14329.0,United Kingdom,85038,22328,84946,21915,21755
14330.0,United Kingdom,85038,22328,84946,21915,21755
14331.0,United Kingdom,85038,22328,84946,21915,21755
14332.0,United Kingdom,85038,22328,84946,21915,21755
14333.0,United Kingdom,85038,22328,84946,21915,21755
14334.0,United Kingdom,85038,22328,84946,21915,21755
14335.0,Germany,85038,22328,84946,21915,21755
14336.0,United Kingdom,85038,22328,84946,21915,21755
14338.0,United Kingdom,85038,22328,84946,21915,21755
14339.0,United Kingdom,85038,22328,84946,21915,21755
